C108.txt;1261,50;120,07;13;76,47;10,40;,07;,07;1,19;,87;1,25;,78
C108.txt;1328,56;120,06;13;71,98;12,11;,06;,09;1,10;,84;1,27;,86
C108.txt;1210,90;120,04;13;57,13;13,19;,05;,09;1,12;,89;1,37;,72
C108.txt;1204,58;120,06;13;73,95;12,22;,05;,09;1,19;,86;1,37;,82
C108.txt;1363,77;120,04;13;57,70;10,82;,04;,09;1,09;,87;1,21;,88
C108.txt;1239,87;120,04;13;65,25;12,71;,05;,09;1,11;,84;1,33;,76
C108.txt;1246,03;120,03;13;71,29;12,12;,06;,08;1,11;,82;1,33;,74
C108.txt;1243,63;120,03;13;47,99;12,21;,04;,09;1,05;,87;1,33;,80
C108.txt;1227,99;120,04;13;63,73;12,29;,06;,09;1,11;,89;1,35;,79
C109.txt;1248,83;120,86;13;89,35;12,70;,07;,10;1,10;,75;1,32;,79
C109.txt;1221,59;120,07;13;70,07;12,32;,07;,10;1,14;,85;1,29;,81
C109.txt;1160,28;120,06;13;89,58;15,50;,07;,11;1,11;,71;1,43;,61
C109.txt;1188,80;120,04;13;90,74;16,20;,06;,12;1,19;,71;1,39;,60
C109.txt;1264,94;120,04;13;56,98;11,64;,05;,09;1,13;,93;1,27;,78
C109.txt;1286,17;120,04;13;99,93;11,99;,08;,09;1,16;,72;1,29;,82
C109.txt;1206,71;120,05;13;71,47;14,45;,05;,10;1,12;,77;1,37;,65
C109.txt;1179,12;120,03;13;77,76;15,20;,07;,10;1,14;,83;1,40;,60
C109.txt;1266,42;120,03;13;104,92;14,89;,07;,11;1,10;,61;1,35;,74
C109.txt;1169,02;120,03;13;81,03;15,34;,06;,11;1,12;,74;1,42;,61
C201.txt;667,23;120,90;4;74,79;16,46;,02;,09;1,02;,96;1,17;,94
C201.txt;607,94;120,06;4;1330,20;83,20;,48;,45;1,38;,04;1,57;,11
C201.txt;607,94;120,05;4;1330,20;83,20;,48;,45;1,38;,04;1,57;,11
C201.txt;696,30;120,04;4;69,27;12,88;,02;,06;1,02;,96;1,12;,92
C201.txt;696,08;120,04;4;108,37;14,35;,03;,06;1,03;,94;1,12;,89
C201.txt;659,04;120,04;4;69,33;18,91;,02;,09;1,02;,96;1,19;,87
C201.txt;830,38;120,04;4;158,59;18,97;,04;,07;1,08;,94;1,15;,90
C201.txt;668,36;120,03;4;69,22;16,85;,02;,08;1,02;,96;1,17;,90
C201.txt;690,12;120,03;4;69,22;13,65;,02;,07;1,02;,96;1,13;,93
C201.txt;607,94;120,04;4;1330,20;83,20;,48;,45;1,38;,04;1,57;,11
C202.txt;747,31;120,85;4;22,35;2,17;,01;,01;1,01;,99;1,01;,98
C202.txt;742,88;120,06;4;55,81;1,57;,01;,01;1,02;,97;1,01;,99
C202.txt;762,75;120,05;4;21,91;1,45;,01;,01;1,01;,99;1,01;,99
C202.txt;759,61;120,05;4;31,63;4,08;,01;,02;1,01;,99;1,03;,97
C202.txt;795,97;120,04;4;55,25;2,42;,02;,01;1,02;,97;1,02;,99
C202.txt;741,79;120,05;4;95,07;1,52;,02;,01;1,03;,95;1,01;,99
C202.txt;699,90;120,04;4;116,23;1,15;,03;,01;1,06;,95;1,01;,99
C202.txt;694,65;120,03;4;116,23;2,04;,03;,01;1,06;,95;1,02;,98
C202.txt;714,61;120,03;4;58,01;2,43;,02;,01;1,02;,97;1,02;,99
C202.txt;731,77;120,03;4;94,56;,61;,02;,00;1,03;,95;1,00;1,00
C203.txt;694,07;120,85;4;20,10;,77;,00;,00;1,01;,99;1,01;1,00
C203.txt;741,57;120,06;4;48,12;1,33;,01;,01;1,02;,98;1,01;,99
C203.txt;741,04;120,06;4;45,63;1,00;,01;,00;1,02;,98;1,01;,99
C203.txt;694,93;120,05;4;53,01;,80;,02;,00;1,02;,98;1,01;1,00
C203.txt;704,34;120,05;4;19,97;1,97;,00;,01;1,01;,99;1,01;,98
C203.txt;738,33;120,05;4;85,24;,63;,02;,00;1,05;,97;1,01;1,00
C203.txt;691,45;120,03;4;81,19;,56;,02;,00;1,03;,96;1,00;1,00
C203.txt;719,96;120,04;4;46,84;1,09;,01;,00;1,02;,98;1,01;,99
C203.txt;690,02;120,03;4;47,63;,38;,01;,00;1,02;,98;1,00;1,00
C203.txt;765,31;120,03;4;24,83;2,12;,01;,01;1,01;,99;1,02;,99
C204.txt;793,81;120,84;4;15,36;,83;,00;,00;1,01;,99;1,00;,99
C204.txt;713,38;120,06;4;50,20;,74;,01;,00;1,01;,98;1,01;,99
C204.txt;709,27;120,06;4;78,88;,92;,02;,00;1,04;,97;1,01;,99
C204.txt;736,94;120,04;4;53,30;1,04;,01;,01;1,01;,97;1,01;,99
C204.txt;758,40;120,03;4;26,31;1,01;,01;,00;1,01;,99;1,01;,99
C204.txt;726,53;120,04;4;21,21;,76;,01;,00;1,01;,99;1,01;1,00
C204.txt;728,86;120,04;4;27,19;1,51;,01;,01;1,01;,99;1,01;,99
C204.txt;688,01;120,04;4;20,15;1,01;,00;,00;1,01;,99;1,00;,99
C204.txt;763,47;120,04;4;30,28;1,00;,01;,00;1,01;,99;1,01;,99
C204.txt;704,92;120,03;4;51,22;,34;,01;,00;1,01;,97;1,00;1,00
C205.txt;747,41;120,86;4;35,74;1,67;,01;,01;1,02;,99;1,01;,99
C205.txt;747,28;120,06;4;48,41;,70;,01;,00;1,02;,98;1,00;,99
C205.txt;768,22;120,05;4;48,41;,67;,01;,00;1,02;,98;1,01;1,00
C205.txt;763,81;120,04;4;28,92;1,04;,01;,00;1,01;,99;1,01;,99
C205.txt;773,60;120,04;4;46,09;1,31;,01;,01;1,02;,98;1,01;,99
C205.txt;777,13;120,04;4;47,82;,74;,01;,00;1,03;,98;1,01;1,00
C205.txt;779,79;120,03;4;48,25;,30;,01;,00;1,02;,98;1,00;1,00
C205.txt;761,98;120,04;4;27,61;,47;,01;,00;1,02;,99;1,00;1,00
C205.txt;742,52;120,04;4;57,32;,73;,01;,00;1,03;,97;1,01;1,00
C205.txt;755,77;120,03;4;48,90;1,06;,01;,00;1,02;,98;1,01;1,00
C206.txt;743,77;121,94;4;37,15;2,24;,01;,01;1,01;,98;1,02;,99
C206.txt;750,59;120,06;4;33,58;1,42;,01;,01;1,01;,98;1,01;,99
C206.txt;747,50;120,05;4;39,15;1,18;,01;,00;1,02;,99;1,01;,99
C206.txt;762,95;120,04;4;47,80;,78;,02;,00;1,02;,98;1,01;1,00
C206.txt;793,67;120,04;4;35,84;,38;,01;,00;1,02;,99;1,00;1,00
C206.txt;779,57;120,04;4;47,70;1,03;,01;,00;1,01;,97;1,01;,99
C206.txt;788,28;120,03;4;49,68;1,88;,01;,01;1,02;,98;1,01;,99
C206.txt;779,85;120,03;4;26,76;,54;,01;,00;1,01;,99;1,00;1,00
C206.txt;785,49;120,04;4;29,35;1,22;,01;,01;1,01;,98;1,01;,99
C206.txt;797,20;120,03;4;61,56;,56;,02;,00;1,02;,97;1,00;1,00
C207.txt;782,19;120,85;4;49,92;1,32;,01;,00;1,02;,97;1,01;,99
C207.txt;773,24;120,06;4;25,12;1,58;,01;,01;1,01;,99;1,01;,99
C207.txt;734,34;120,05;4;50,25;3,31;,01;,02;1,01;,97;1,03;,99
C207.txt;856,51;120,04;4;30,78;2,35;,01;,01;1,01;,99;1,02;,99
C207.txt;800,44;120,05;4;18,60;,93;,00;,00;1,01;,99;1,00;,99
C207.txt;794,51;120,04;4;62,25;1,67;,02;,01;1,02;,97;1,01;,99
C207.txt;743,89;120,04;4;39,71;,62;,01;,00;1,02;,98;1,00;1,00
C207.txt;721,82;120,03;4;22,13;,68;,01;,00;1,01;,99;1,00;1,00
C207.txt;782,17;120,03;4;32,51;1,46;,01;,01;1,01;,99;1,01;,99
C207.txt;764,71;120,03;4;38,83;2,85;,01;,01;1,02;,98;1,02;,98
C208.txt;777,87;120,86;4;45,57;1,65;,01;,01;1,02;,98;1,01;,99
C208.txt;736,95;120,06;4;25,42;,50;,01;,00;1,01;,99;1,00;1,00
C208.txt;712,76;120,05;4;18,35;3,91;,00;,02;1,01;,99;1,04;,99
C208.txt;782,13;120,04;4;70,98;,96;,02;,00;1,03;,96;1,01;,99
C208.txt;746,58;120,04;4;28,01;,45;,01;,00;1,01;,99;1,00;1,00
C208.txt;782,45;120,04;4;70,59;,39;,02;,00;1,03;,96;1,00;1,00
C208.txt;764,33;120,03;4;38,09;,30;,01;,00;1,02;,99;1,00;1,00
C208.txt;713,18;120,03;4;11,20;4,54;,00;,02;1,01;1,00;1,04;,97
C208.txt;791,00;120,04;4;50,47;,39;,01;,00;1,02;,98;1,00;1,00
C208.txt;722,02;120,03;4;43,13;,51;,01;,00;1,02;,98;1,00;1,00
rC201.txt;1437,93;120,86;10;76,21;10,79;,08;,05;1,10;,76;1,12;,81
rC201.txt;1464,81;120,05;10;59,65;4,95;,07;,03;1,09;,85;1,05;,95
rC201.txt;1442,23;120,05;10;55,06;7,18;,06;,04;1,08;,87;1,09;,91
rC201.txt;1470,63;120,05;10;52,93;6,76;,07;,04;1,09;,91;1,06;,89
rC201.txt;1425,23;120,05;10;75,23;2,34;,08;,01;1,13;,81;1,03;,97
rC201.txt;1504,53;120,04;10;55,06;6,66;,07;,04;1,09;,90;1,05;,93
rC201.txt;1525,98;120,03;10;57,08;6,38;,06;,03;1,08;,86;1,10;,95
rC201.txt;1454,68;120,04;10;77,20;4,26;,09;,02;1,11;,80;1,03;,92
rC201.txt;1420,87;120,03;10;70,31;4,96;,08;,03;1,12;,82;1,04;,94
rC201.txt;1478,80;120,03;10;55,95;7,60;,06;,04;1,10;,88;1,12;,92
rC202.txt;1297,46;120,90;8;47,19;2,16;,05;,01;1,09;,91;1,02;,98
rC202.txt;1273,08;120,06;8;59,61;3,53;,06;,02;1,09;,87;1,03;,96
rC202.txt;1286,89;120,06;8;40,26;6,21;,04;,03;1,05;,90;1,06;,93
rC202.txt;1210,26;120,04;8;38,34;6,62;,04;,03;1,05;,90;1,07;,92
rC202.txt;1207,24;120,05;8;40,37;10,59;,04;,06;1,05;,90;1,11;,86
rC202.txt;1176,10;120,04;8;62,73;3,29;,07;,02;1,11;,86;1,04;,97
rC202.txt;1221,97;120,05;8;62,51;2,61;,07;,01;1,10;,88;1,03;,97
rC202.txt;1275,58;120,03;8;38,08;10,71;,04;,04;1,05;,90;1,07;,84
rC202.txt;1217,38;120,03;8;51,73;3,49;,06;,02;1,08;,90;1,03;,95
rC202.txt;1269,41;120,03;8;40,52;8,96;,04;,05;1,05;,91;1,06;,89
rC203.txt;1052,48;120,87;7;43,46;4,18;,04;,02;1,08;,90;1,04;,95
rC203.txt;1050,92;120,07;7;42,44;3,72;,04;,02;1,05;,90;1,05;,98
rC203.txt;1106,48;120,06;7;32,69;4,19;,03;,02;1,07;,93;1,04;,96
rC203.txt;1101,83;120,05;7;44,39;3,78;,04;,02;1,06;,88;1,03;,96
rC203.txt;1083,34;120,04;7;58,57;2,31;,06;,01;1,13;,89;1,03;,98
rC203.txt;1079,43;120,04;7;36,19;6,29;,04;,03;1,05;,92;1,08;,93
rC203.txt;1078,24;120,04;7;42,91;5,90;,04;,03;1,04;,89;1,08;,95
rC203.txt;1083,11;120,05;7;41,66;2,90;,04;,01;1,08;,91;1,02;,96
rC203.txt;1069,04;120,03;7;33,99;4,80;,03;,03;1,04;,91;1,05;,94
rC203.txt;1102,29;120,03;7;35,96;3,86;,04;,02;1,05;,92;1,03;,97
rC204.txt;931,40;120,85;5;63,19;2,63;,06;,01;1,07;,85;1,02;,98
rC204.txt;910,71;120,07;5;71,61;2,70;,08;,01;1,10;,89;1,03;,98
rC204.txt;1009,23;120,06;5;51,19;1,71;,05;,01;1,05;,88;1,01;,99
rC204.txt;931,50;120,06;5;65,59;4,82;,06;,02;1,09;,86;1,04;,96
rC204.txt;993,33;120,05;5;53,69;3,35;,05;,01;1,06;,88;1,01;,97
rC204.txt;993,43;120,05;5;78,33;6,13;,07;,02;1,09;,82;1,06;,97
rC204.txt;918,08;120,05;5;70,84;3,91;,06;,02;1,11;,84;1,04;,98
rC204.txt;948,30;120,03;5;84,10;1,61;,08;,01;1,11;,81;1,01;,99
rC204.txt;904,39;120,04;5;69,58;2,50;,07;,01;1,09;,85;1,02;,98
rC204.txt;902,07;120,04;5;68,40;2,98;,08;,01;1,09;,87;1,02;,97
rC205.txt;1339,06;120,86;9;72,79;3,98;,08;,02;1,15;,87;1,07;,97
rC205.txt;1349,28;120,06;9;64,49;8,02;,06;,04;1,09;,85;1,07;,88
rC205.txt;1385,76;120,05;9;68,99;10,73;,07;,05;1,10;,88;1,14;,87
rC205.txt;1345,20;120,04;9;85,01;5,26;,09;,03;1,12;,82;1,04;,92
rC205.txt;1322,43;120,04;9;73,45;5,04;,08;,03;1,15;,87;1,07;,96
rC205.txt;1343,66;120,05;9;84,78;4,11;,09;,02;1,13;,81;1,03;,94
rC205.txt;1337,09;120,03;9;77,28;6,72;,09;,03;1,13;,85;1,05;,89
rC205.txt;1333,10;120,03;9;86,34;5,18;,09;,03;1,17;,84;1,05;,92
rC205.txt;1305,69;120,03;9;64,31;6,12;,07;,04;1,10;,86;1,06;,92
rC205.txt;1373,56;120,04;9;84,13;5,60;,09;,03;1,12;,81;1,06;,93
rC206.txt;1175,00;120,84;7;33,57;3,26;,03;,01;1,05;,90;1,04;,97
rC206.txt;1223,36;120,06;7;13,93;4,78;,02;,02;1,03;,98;1,06;,97
rC206.txt;1131,89;120,06;7;24,91;2,50;,02;,01;1,07;,96;1,03;,98
rC206.txt;1164,25;120,04;7;23,58;2,38;,02;,01;1,04;,93;1,03;,98
rC206.txt;1212,79;120,04;7;28,41;3,32;,03;,02;1,05;,94;1,03;,98
rC206.txt;1155,07;120,03;7;25,28;2,69;,03;,01;1,07;,95;1,03;,98
rC206.txt;1161,62;120,04;7;31,10;3,00;,03;,02;1,08;,92;1,03;,98
rC206.txt;1179,36;120,04;7;31,96;2,99;,03;,01;1,05;,90;1,03;,97
rC206.txt;1176,59;120,03;7;14,62;2,77;,02;,01;1,03;,98;1,03;,97
rC206.txt;1147,82;120,03;7;20,22;2,32;,02;,01;1,03;,94;1,03;,98
rC207.txt;1042,16;120,87;7;15,80;3,23;,02;,02;1,05;,98;1,04;,97
rC207.txt;1057,58;120,06;7;49,92;1,25;,05;,01;1,07;,82;1,02;,99
rC207.txt;1129,46;120,06;7;24,06;2,67;,03;,01;1,07;,95;1,03;,98
rC207.txt;1084,39;120,04;7;18,89;5,70;,02;,03;1,06;,96;1,06;,93
rC207.txt;1042,25;120,04;7;51,26;,98;,05;,00;1,10;,82;1,01;,99
rC207.txt;1041,34;120,04;7;46,36;3,35;,05;,02;1,08;,84;1,03;,96
rC207.txt;1044,63;120,03;7;49,45;1,31;,05;,01;1,08;,82;1,02;,99
rC207.txt;1046,15;120,04;7;39,86;3,53;,04;,02;1,06;,86;1,05;,96
rC207.txt;1086,83;120,03;7;13,70;3,64;,02;,02;1,04;,98;1,04;,96
rC207.txt;1088,90;120,04;7;23,86;2,40;,03;,01;1,06;,95;1,02;,98
rC208.txt;862,79;120,86;5;8,39;2,01;,01;,01;1,02;,98;1,02;,99
rC208.txt;876,17;120,06;5;12,48;,64;,02;,00;1,03;,97;1,00;,99
rC208.txt;876,59;120,06;5;12,31;2,81;,01;,01;1,03;,97;1,01;,97
rC208.txt;892,61;120,04;5;13,48;2,77;,02;,01;1,03;,96;1,02;,98
rC208.txt;865,47;120,04;5;9,07;1,43;,01;,01;1,02;,98;1,01;,99
rC208.txt;862,46;120,04;5;33,24;,93;,04;,00;1,06;,91;1,01;,99
rC208.txt;926,32;120,03;5;14,65;1,51;,02;,01;1,03;,96;1,01;,99
rC208.txt;954,54;120,03;5;10,21;1,35;,01;,01;1,02;,98;1,01;,99
rC208.txt;902,30;120,04;5;15,73;2,62;,02;,01;1,02;,95;1,02;,98
rC208.txt;922,57;120,03;5;12,10;3,22;,02;,01;1,02;,96;1,03;,98
