C106.txt;1264,03;120,14;11;62,19;8,67;,05;,06;1,09;,85;1,11;,85
C106.txt;1192,61;120,11;11;56,44;9,89;,05;,07;1,13;,94;1,17;,84
C106.txt;1142,89;120,10;11;57,29;8,80;,05;,06;1,12;,92;1,23;,90
C106.txt;1175,05;120,11;11;41,23;8,82;,03;,06;1,06;,92;1,19;,87
C107.txt;1178,79;122,75;11;64,14;9,24;,05;,06;1,16;,92;1,19;,88
C107.txt;1168,38;120,15;11;73,83;10,03;,06;,07;1,12;,84;1,24;,88
C107.txt;1167,30;120,13;11;51,34;9,17;,05;,06;1,07;,92;1,20;,87
C107.txt;1115,06;120,15;11;58,93;9,40;,05;,06;1,10;,88;1,26;,89
C107.txt;1185,90;120,11;11;87,16;7,13;,07;,05;1,20;,84;1,18;,94
C107.txt;1110,80;120,11;11;55,87;9,04;,05;,06;1,08;,93;1,26;,89
C107.txt;1131,89;120,11;11;55,60;9,29;,05;,06;1,08;,93;1,24;,87
C107.txt;1063,13;120,08;11;45,93;10,97;,03;,08;1,06;,91;1,32;,89
C107.txt;1141,97;120,08;11;58,15;8,52;,06;,06;1,08;,93;1,23;,92
C107.txt;1147,39;120,11;11;56,60;10,16;,05;,07;1,08;,92;1,22;,86
C108.txt;1214,72;121,01;11;53,11;10,20;,05;,07;1,09;,93;1,17;,86
C108.txt;1108,15;120,16;11;38,52;11,68;,04;,08;1,06;,94;1,32;,87
C108.txt;1138,57;120,10;11;51,26;9,91;,04;,06;1,11;,92;1,28;,91
C108.txt;1130,80;120,12;11;40,82;10,25;,04;,07;1,07;,93;1,24;,84
C108.txt;1199,84;120,11;11;59,17;8,50;,05;,05;1,09;,90;1,21;,92
C108.txt;1429,34;120,12;11;66,40;7,71;,06;,04;1,13;,87;1,08;,85
C108.txt;1135,83;120,12;11;62,16;10,38;,05;,06;1,08;,84;1,28;,90
C108.txt;1286,60;120,12;11;79,30;5,73;,06;,04;1,17;,86;1,11;,93
C108.txt;1133,74;120,09;11;41,75;10,98;,04;,07;1,08;,93;1,30;,88
C108.txt;1147,49;120,09;11;44,77;8,16;,04;,05;1,08;,90;1,22;,92
C109.txt;1224,86;120,90;11;62,36;9,98;,04;,07;1,07;,84;1,20;,85
C109.txt;1082,44;120,13;11;57,41;11,29;,05;,07;1,12;,90;1,32;,86
C109.txt;1125,58;120,11;11;53,92;11,15;,05;,06;1,08;,91;1,31;,84
C109.txt;1177,99;120,10;11;45,66;10,58;,05;,07;1,07;,94;1,22;,85
C109.txt;1182,79;120,09;11;48,60;10,00;,05;,07;1,06;,93;1,20;,84
C109.txt;1280,37;120,11;11;57,16;10,15;,05;,07;1,05;,89;1,13;,82
C109.txt;1078,59;120,08;11;34,66;11,12;,03;,07;1,05;,93;1,32;,84
C109.txt;1145,33;120,11;11;59,62;9,32;,05;,06;1,08;,86;1,25;,89
C109.txt;1195,10;120,10;11;33,06;11,18;,03;,08;1,04;,93;1,20;,88
C109.txt;1120,47;120,07;11;46,35;9,82;,04;,07;1,05;,89;1,28;,93
C201.txt;591,56;120,93;3;144,72;32,75;,04;,14;1,06;,95;1,21;,80
C201.txt;594,32;120,14;3;139,78;31,66;,04;,13;1,06;,95;1,20;,81
C201.txt;594,32;120,13;3;139,78;31,66;,04;,13;1,06;,95;1,20;,81
C201.txt;624,28;120,11;3;63,63;14,76;,02;,07;1,03;,98;1,10;,94
C201.txt;594,32;120,10;3;139,78;31,66;,04;,13;1,06;,95;1,20;,81
C201.txt;594,32;120,10;3;139,78;31,66;,04;,13;1,06;,95;1,20;,81
C201.txt;594,32;120,09;3;139,78;31,66;,04;,13;1,06;,95;1,20;,81
C201.txt;594,32;120,09;3;139,78;31,66;,04;,13;1,06;,95;1,20;,81
C201.txt;594,32;120,10;3;139,78;31,66;,04;,13;1,06;,95;1,20;,81
C201.txt;594,32;120,08;3;139,78;31,66;,04;,13;1,06;,95;1,20;,81
C202.txt;703,17;120,96;3;5,52;,39;,00;,00;1,00;1,00;1,00;1,00
C202.txt;672,24;120,13;3;18,55;,84;,01;,00;1,01;,99;1,00;1,00
C202.txt;685,56;120,16;3;35,66;,20;,01;,00;1,01;,98;1,00;1,00
C202.txt;679,72;120,10;3;8,71;,35;,00;,00;1,00;1,00;1,00;1,00
C202.txt;662,45;120,09;3;40,57;1,37;,01;,01;1,02;,99;1,01;,99
C202.txt;676,02;120,10;3;9,10;,23;,00;,00;1,00;1,00;1,00;1,00
C202.txt;678,59;120,11;3;8,63;,43;,00;,00;1,00;1,00;1,00;1,00
C202.txt;692,93;120,08;3;2,06;1,82;,00;,01;1,00;1,00;1,01;,99
C202.txt;689,04;120,11;3;35,39;,83;,01;,00;1,01;,98;1,00;1,00
C202.txt;684,00;120,08;3;4,40;,10;,00;,00;1,00;1,00;1,00;1,00
C203.txt;650,82;121,03;3;29,71;,10;,01;,00;1,01;,99;1,00;1,00
C203.txt;666,05;120,12;3;10,16;,46;,00;,00;1,00;1,00;1,00;1,00
C203.txt;665,43;120,12;3;10,78;,15;,00;,00;1,00;1,00;1,00;1,00
C203.txt;751,81;120,10;3;4,71;,52;,00;,00;1,00;1,00;1,00;1,00
C203.txt;642,34;120,10;3;29,49;,18;,01;,00;1,01;,99;1,00;1,00
C203.txt;656,95;120,13;3;7,93;,15;,00;,00;1,00;1,00;1,00;1,00
C203.txt;671,76;120,10;3;10,04;,53;,00;,00;1,00;1,00;1,00;1,00
C203.txt;656,52;120,10;3;31,01;,12;,01;,00;1,01;,99;1,00;1,00
C203.txt;650,82;120,11;3;29,71;,10;,01;,00;1,01;,99;1,00;1,00
C203.txt;655,59;120,08;3;8,61;,48;,00;,00;1,00;1,00;1,00;1,00
C204.txt;662,83;120,97;3;11,20;,36;,00;,00;1,00;1,00;1,00;1,00
C204.txt;662,27;120,14;3;7,56;,39;,00;,00;1,00;1,00;1,00;1,00
C204.txt;683,05;120,12;3;19,82;,35;,01;,00;1,01;,99;1,00;1,00
C204.txt;660,90;120,10;3;11,26;,26;,00;,00;1,00;1,00;1,00;1,00
C204.txt;662,65;120,09;3;9,08;,20;,00;,00;1,00;1,00;1,00;1,00
C204.txt;684,86;120,11;3;3,14;,13;,00;,00;1,00;1,00;1,00;1,00
C204.txt;660,15;120,10;3;11,34;,51;,00;,00;1,00;1,00;1,00;1,00
C204.txt;722,84;120,08;3;1,67;,52;,00;,00;1,00;1,00;1,00;1,00
C204.txt;705,68;120,08;3;5,52;,31;,00;,00;1,00;1,00;1,00;1,00
C204.txt;661,04;120,08;3;7,66;,22;,00;,00;1,00;1,00;1,00;1,00
C205.txt;676,83;120,95;3;40,22;,49;,01;,00;1,01;,98;1,00;1,00
C205.txt;681,02;120,13;3;48,48;,08;,01;,00;1,01;,98;1,00;1,00
C205.txt;679,01;120,14;3;40,80;,61;,01;,00;1,01;,98;1,00;1,00
C205.txt;677,51;120,12;3;48,53;,20;,01;,00;1,01;,98;1,00;1,00
C205.txt;680,45;120,12;3;41,09;,54;,01;,00;1,01;,98;1,00;1,00
C205.txt;682,10;120,08;3;46,74;,24;,01;,00;1,01;,98;1,00;1,00
C205.txt;680,45;120,14;3;41,09;,54;,01;,00;1,01;,98;1,00;1,00
C205.txt;667,14;120,09;3;45,06;,45;,01;,00;1,01;,98;1,00;1,00
C205.txt;682,10;120,09;3;46,74;,24;,01;,00;1,01;,98;1,00;1,00
C205.txt;680,67;120,11;3;48,64;,24;,01;,00;1,01;,98;1,00;1,00
C206.txt;680,73;120,93;3;7,09;,15;,00;,00;1,00;1,00;1,00;1,00
C206.txt;681,27;120,11;3;4,62;,15;,00;,00;1,00;1,00;1,00;1,00
C206.txt;680,73;120,11;3;7,09;,15;,00;,00;1,00;1,00;1,00;1,00
C206.txt;705,23;120,11;3;37,37;,32;,01;,00;1,01;,98;1,00;1,00
C206.txt;678,72;120,08;3;38,94;,49;,01;,00;1,01;,98;1,00;1,00
C206.txt;678,04;120,11;3;6,60;,13;,00;,00;1,00;1,00;1,00;1,00
C206.txt;689,97;120,08;3;26,92;,16;,01;,00;1,01;,99;1,00;1,00
C206.txt;678,04;120,10;3;6,59;,13;,00;,00;1,00;1,00;1,00;1,00
C206.txt;678,04;120,08;3;6,60;,13;,00;,00;1,00;1,00;1,00;1,00
C206.txt;659,74;120,09;3;43,59;,03;,01;,00;1,01;,98;1,00;1,00
C207.txt;678,29;120,95;3;5,75;,12;,00;,00;1,00;1,00;1,00;1,00
C207.txt;677,75;120,14;3;13,60;,13;,00;,00;1,01;1,00;1,00;1,00
C207.txt;678,60;120,13;3;2,41;,13;,00;,00;1,00;1,00;1,00;1,00
C207.txt;694,57;120,11;3;18,65;,20;,01;,00;1,00;,99;1,00;1,00
C207.txt;678,79;120,12;3;19,57;,13;,01;,00;1,00;,99;1,00;1,00
C207.txt;678,71;120,09;3;2,90;,11;,00;,00;1,00;1,00;1,00;1,00
C207.txt;676,73;120,10;3;13,58;,37;,00;,00;1,01;1,00;1,00;1,00
C207.txt;678,83;120,09;3;14,24;,18;,00;,00;1,01;,99;1,00;1,00
C207.txt;680,24;120,08;3;11,66;,50;,00;,00;1,00;1,00;1,00;1,00
C207.txt;678,42;120,11;3;6,68;,05;,00;,00;1,00;1,00;1,00;1,00
C208.txt;677,26;120,94;3;27,97;,25;,01;,00;1,01;,99;1,00;1,00
C208.txt;668,99;120,12;3;36,98;,07;,01;,00;1,01;,99;1,00;1,00
C208.txt;685,79;120,11;3;9,67;,26;,00;,00;1,00;1,00;1,00;1,00
C208.txt;659,60;120,11;3;36,78;,10;,01;,00;1,01;,99;1,00;1,00
C208.txt;686,90;120,11;3;9,93;,13;,00;,00;1,00;1,00;1,00;1,00
C208.txt;681,79;120,10;3;17,76;,16;,01;,00;1,00;,99;1,00;1,00
C208.txt;678,23;120,09;3;17,88;,05;,01;,00;1,00;,99;1,00;1,00
C208.txt;686,26;120,08;3;9,78;,12;,00;,00;1,00;1,00;1,00;1,00
C208.txt;659,84;120,12;3;36,81;,00;,01;,00;1,01;,99;1,00;1,00
C208.txt;660,23;120,08;3;37,02;,20;,01;,00;1,01;,99;1,00;1,00
rC201.txt;1414,63;120,95;9;47,80;5,88;,06;,03;1,07;,92;1,08;,94
rC201.txt;1466,54;120,11;9;58,92;3,95;,07;,02;1,11;,88;1,05;,97
rC201.txt;1397,49;120,13;9;38,37;7,01;,04;,04;1,05;,91;1,08;,94
rC201.txt;1460,31;120,08;9;58,60;4,46;,07;,02;1,10;,91;1,05;,97
rC201.txt;1429,15;120,09;9;39,59;7,48;,04;,04;1,06;,92;1,08;,93
rC201.txt;1431,91;120,09;9;40,87;9,13;,04;,04;1,06;,91;1,07;,88
rC201.txt;1469,92;120,17;9;52,74;11,77;,06;,05;1,09;,87;1,17;,89
rC201.txt;1429,48;120,11;9;51,66;5,84;,06;,03;1,10;,92;1,08;,95
rC201.txt;1455,73;120,11;9;56,75;5,42;,07;,02;1,12;,91;1,05;,93
rC201.txt;1388,43;120,08;9;58,30;5,91;,07;,03;1,08;,86;1,09;,95
rC202.txt;1237,90;121,09;7;42,64;1,48;,04;,01;1,07;,89;1,01;,98
rC202.txt;1248,77;120,17;7;40,48;4,89;,03;,02;1,04;,89;1,04;,96
rC202.txt;1267,40;120,11;7;39,39;4,88;,04;,02;1,04;,91;1,06;,97
rC202.txt;1305,49;120,13;7;48,85;2,35;,05;,01;1,07;,88;1,01;,97
rC202.txt;1208,62;120,10;7;45,17;4,42;,04;,02;1,07;,89;1,06;,97
rC202.txt;1234,98;120,14;7;41,55;2,86;,04;,01;1,06;,89;1,01;,96
rC202.txt;1253,69;120,09;7;41,82;5,07;,04;,02;1,05;,89;1,02;,94
rC202.txt;1289,29;120,10;7;43,68;3,73;,04;,02;1,07;,91;1,03;,98
rC202.txt;1225,31;120,14;7;44,34;2,94;,05;,01;1,07;,90;1,03;,97
rC202.txt;1264,22;120,07;7;51,86;6,28;,05;,03;1,10;,89;1,06;,95
rC203.txt;1018,28;120,94;6;42,39;4,52;,04;,02;1,06;,90;1,04;,95
rC203.txt;1013,23;120,14;6;57,59;1,73;,05;,01;1,10;,87;1,01;,99
rC203.txt;1012,83;120,11;6;52,15;1,51;,05;,01;1,10;,90;1,01;,99
rC203.txt;1014,08;120,10;6;44,12;1,30;,04;,01;1,07;,90;1,01;,99
rC203.txt;1081,86;120,11;6;42,68;2,56;,04;,01;1,06;,89;1,02;,98
rC203.txt;1020,76;120,12;6;27,96;3,73;,03;,02;1,07;,97;1,03;,96
rC203.txt;1054,53;120,08;6;52,99;3,12;,04;,02;1,09;,88;1,02;,97
rC203.txt;1015,53;120,09;6;57,59;1,14;,05;,00;1,10;,87;1,00;,99
rC203.txt;1007,59;120,11;6;52,78;1,89;,04;,01;1,08;,87;1,01;,98
rC203.txt;1056,51;120,10;6;43,49;4,22;,04;,02;1,06;,89;1,03;,96
rC204.txt;922,48;121,00;4;20,08;2,35;,02;,01;1,02;,96;1,02;,99
rC204.txt;935,75;120,13;4;16,99;1,59;,02;,01;1,02;,97;1,01;,99
rC204.txt;914,69;120,14;4;6,83;,99;,01;,00;1,01;,99;1,01;,99
rC204.txt;895,27;120,10;4;66,51;,98;,06;,00;1,10;,87;1,01;,99
rC204.txt;923,88;120,12;4;4,49;,76;,00;,00;1,01;,99;1,00;1,00
rC204.txt;919,34;120,10;4;13,41;1,36;,01;,00;1,01;,97;1,01;,99
rC204.txt;971,92;120,09;4;33,41;1,34;,03;,00;1,06;,95;1,01;,99
rC204.txt;972,79;120,09;4;54,61;2,28;,06;,01;1,05;,89;1,01;,99
rC204.txt;1038,60;120,09;4;22,57;2,03;,02;,01;1,02;,96;1,01;,99
rC204.txt;1004,11;120,09;4;9,94;1,33;,01;,00;1,01;,98;1,01;,99
rC205.txt;1341,06;121,03;8;62,86;4,74;,06;,02;1,09;,87;1,05;,96
rC205.txt;1273,49;120,12;8;85,41;2,99;,09;,01;1,11;,81;1,05;,98
rC205.txt;1301,96;120,14;8;84,77;3,49;,09;,02;1,12;,81;1,05;,98
rC205.txt;1357,87;120,08;8;65,99;4,52;,06;,02;1,10;,85;1,05;,97
rC205.txt;1303,77;120,08;8;74,27;4,59;,08;,02;1,10;,84;1,03;,96
rC205.txt;1319,56;120,10;8;67,89;5,61;,07;,02;1,09;,86;1,08;,95
rC205.txt;1337,58;120,11;8;53,73;5,20;,05;,02;1,08;,90;1,04;,93
rC205.txt;1259,48;120,12;8;87,64;5,41;,09;,02;1,11;,81;1,04;,92
rC205.txt;1284,50;120,10;8;77,77;6,09;,07;,03;1,09;,80;1,04;,92
rC205.txt;1264,50;120,09;8;60,70;2,93;,06;,02;1,08;,86;1,03;,97
rC206.txt;1172,78;120,94;6;21,26;1,29;,02;,00;1,05;,96;1,01;,99
rC206.txt;1187,62;120,16;6;18,43;2,96;,02;,01;1,03;,96;1,02;,98
rC206.txt;1238,83;120,14;6;17,55;2,31;,02;,01;1,03;,96;1,02;,99
rC206.txt;1153,52;120,11;6;23,86;2,69;,02;,01;1,07;,97;1,03;,99
rC206.txt;1162,77;120,10;6;8,44;2,47;,01;,01;1,01;,98;1,02;,98
rC206.txt;1207,30;120,12;6;18,43;1,01;,02;,00;1,03;,96;1,01;,99
rC206.txt;1181,04;120,10;6;11,50;1,41;,01;,01;1,02;,97;1,01;,98
rC206.txt;1205,45;120,09;6;26,74;2,92;,03;,01;1,07;,96;1,02;,98
rC206.txt;1174,52;120,09;6;14,55;1,47;,01;,01;1,04;,98;1,01;,99
rC206.txt;1193,76;120,09;6;20,77;4,03;,02;,01;1,06;,97;1,03;,97
rC207.txt;1125,33;121,02;6;17,36;2,44;,02;,01;1,04;,96;1,02;,98
rC207.txt;1149,73;120,12;6;22,77;2,31;,03;,01;1,04;,96;1,01;,98
rC207.txt;1118,66;120,12;6;23,18;4,57;,03;,02;1,03;,93;1,05;,97
rC207.txt;1055,42;120,10;6;17,18;2,91;,02;,01;1,03;,95;1,03;,98
rC207.txt;1036,56;120,08;6;14,44;1,65;,02;,01;1,02;,97;1,02;,99
rC207.txt;1096,29;120,06;6;16,69;2,92;,02;,01;1,04;,96;1,03;,99
rC207.txt;1051,57;120,03;6;27,09;,62;,03;,00;1,08;,97;1,01;1,00
rC207.txt;1066,77;120,06;6;16,56;,82;,02;,00;1,04;,97;1,01;,99
rC207.txt;1045,63;120,06;6;14,20;2,04;,02;,01;1,02;,96;1,02;,98
rC207.txt;1065,05;120,03;6;15,06;3,34;,02;,02;1,03;,97;1,03;,98
rC208.txt;868,39;120,88;4;6,59;1,63;,01;,01;1,01;,99;1,01;,99
rC208.txt;840,23;120,09;4;23,31;2,88;,03;,01;1,05;,96;1,02;,98
rC208.txt;852,75;120,04;4;22,56;2,33;,03;,01;1,04;,96;1,01;,98
rC208.txt;890,14;120,07;4;17,49;1,09;,02;,00;1,02;,96;1,01;,99
rC208.txt;937,46;120,07;4;8,85;1,84;,01;,01;1,02;,99;1,01;,99
rC208.txt;877,81;120,06;4;4,99;,90;,01;,00;1,01;,99;1,01;,99
rC208.txt;903,51;120,05;4;10,95;3,03;,01;,01;1,02;,98;1,02;,99
rC208.txt;880,02;120,05;4;28,23;1,94;,03;,01;1,05;,94;1,01;,99
rC208.txt;927,33;120,04;4;11,95;2,06;,01;,01;1,02;,97;1,01;,99
rC208.txt;843,82;120,05;4;8,59;1,40;,01;,01;1,01;,98;1,01;,99
